CustomerId,FirstName,LastName,CountryCode,City,BirthDate
42404,Kelli,Reynolds,GB,Manchester,07/01/2000
42405,Rolland,Christensen,DE,Bonn,11/02/1953
42406,Lazaro,Charles,GB,Birmingham,01/05/1951
42407,Sheree,Nichols,FR,Nice,07/18/1997
42408,Kristi,Jackson,GB,Leeds,08/25/1958
42409,Sang,Fletcher,DE,Cologne,03/26/1958
42410,Terrance,Wilson,DE,Frankfurt,04/15/1974
42411,Luciano,Ryan,ES,Murcia,07/07/1999
42412,Joyce,Key,FR,Nice,05/25/1983
42413,Miles,McKnight,GB,Bristol,07/22/1946
42414,Oscar,Gates,DE,Munich,04/27/1945
42415,Milton,Vazquez,GB,Leeds,08/14/1962
42416,Blanche,Garrett,CH,Geneva,03/19/1975
42417,Emory,Olson,ES,Seville,05/07/1988
42418,Marcelo,Farrell,IT,Rome,08/18/1942
42419,Alisa,Fox,FR,Nice,03/16/1960
42420,Basil,Copeland,IT,Genoa,10/19/1942
42421,Clint,Barton,DE,Frankfurt,07/13/1990
42422,Rita,Macias,IE,Limerick,05/10/1948
42423,Denise,Flowers,FR,Lyon,10/02/1961
42424,Cherry,Forbes,CH,Lucerne,11/19/1952
42425,Saundra,Klein,ES,Alicante,05/26/1989
42426,Katy,Finley,ES,Barcelona,01/10/1945
42427,Jaclyn,Randolph,DE,Hamburg,11/03/1992
42428,Joni,Neal,ES,Alicante,03/19/2002
42429,Nellie,Hays,IT,Palermo,07/14/1957
42430,Tamara,Davenport,GB,Birmingham,08/16/1995
42431,Gail,Farmer,IT,Palermo,09/24/1954
42432,Courtney,Hudson,FR,Toulouse,09/03/1958
42433,Lorene,Miller,IE,Cork,05/15/1958
42434,Luella,Rodriquez,CH,Zürich,08/15/1950
42435,Marion,French,IT,Palermo,01/22/1999
42436,Donnell,Estrada,DE,Bonn,10/15/1956
42437,Earnest,Hyde,IE,Dublin,05/02/1981
42438,Katharine,Butler,FR,Nantes,08/11/1963
42439,Antone,Bowen,NL,Utrecht,03/10/1976
42440,Jerrell,Rowland,DE,Düsseldorf,09/10/1947
42441,Stanton,Maxwell,IE,Cork,02/12/1953
42442,Ines,Cummings,IT,Palermo,01/27/1967
42443,Antonia,Wolf,DE,Dresden,07/22/1997
42444,Herbert,Carlson,DE,Bonn,10/03/1958
42445,Malinda,Blanchard,IE,Limerick,01/09/1948
42446,Stanton,McDaniel,GB,London,08/01/1943
42447,Everette,Spears,CH,Lucerne,03/25/1943
42448,Erwin,Alford,ES,Barcelona,08/23/1952
42449,Samuel,Cross,GB,Liverpool,04/04/1961
42450,Earnestine,Shepherd,GB,Birmingham,11/23/1966
42451,Velma,Rowland,ES,Madrid,02/27/1981
42452,Patti,Oneill,IE,Waterford,11/19/1964
42453,Stan,Hahn,DE,Düsseldorf,06/08/1953
42454,Anton,Frye,NL,The Hague,07/17/1988
42455,Odell,Dixon,GB,London,04/14/2001
42456,Lelia,Glenn,NL,Amsterdam,11/17/1980
42457,Dave,McMillan,IT,Catania,08/25/1968
42458,Eula,Dean,IE,Waterford,11/05/1953
42459,Rosetta,Merrill,GB,Birmingham,04/14/1946
42460,Leonel,Howard,FR,Marseille,05/02/1953
42461,Penny,Hartman,DE,Berlin,09/23/1976
42462,Rufus,Stanley,NL,Utrecht,04/06/1990
42463,Colin,Abbott,ES,Barcelona,05/19/2002
42464,Theodore,McCarthy,DE,Munich,10/12/1947
42465,Rogelio,Fry,IT,Milan,11/22/1972
42466,Sherry,McCarthy,FR,Toulouse,10/17/1955
42467,Rose,Dyer,ES,Murcia,08/04/1990
42468,Lon,Clay,NL,Amsterdam,03/06/1972
42469,Barry,Stephenson,IE,Cork,11/08/1978
42470,Violet,Hunt,FR,Lyon,11/03/1985
42471,Winfred,Combs,GB,Leeds,10/01/1961
42472,Hillary,Tyson,IE,Dublin,01/04/1964
42473,Jarvis,Michael,GB,London,07/05/1988
42474,Patrice,Hampton,GB,Birmingham,08/07/1968
42475,Patti,Perkins,GB,London,06/15/1966
42476,Royal,Levine,IT,Rome,10/20/1977
42477,Sara,Campbell,FR,Lyon,01/26/1947
42478,Walker,Dean,IT,Naples,10/15/1953
42479,Jay,Manning,DE,Munich,02/27/1956
42480,Enrique,Miranda,FR,Marseille,11/18/1991
42481,Cortez,Castaneda,IT,Catania,04/12/1943
42482,Meagan,Pacheco,GB,Manchester,05/14/1953
42483,Melvin,Forbes,CH,Geneva,10/01/1969
42484,Sasha,Hayes,FR,Toulouse,02/12/1989
42485,Caitlin,Barton,NL,Rotterdam,08/18/1980
42486,Eliseo,Montoya,FR,Paris,07/07/1972
42487,Conrad,Farmer,DE,Cologne,05/11/2001
42488,Jamison,Michael,DE,Munich,07/21/1955
42489,Nita,McBride,NL,Amsterdam,11/07/1996
42490,Elliott,Dejesus,DE,Berlin,04/04/1957
42491,Ericka,Norton,DE,Düsseldorf,07/16/1976
42492,Thelma,Castro,IE,Limerick,06/17/1952
42493,Meredith,Stevens,NL,Utrecht,06/17/1997
42494,Chi,Navarro,IT,Florence,08/19/1944
42495,Patrice,Coffey,GB,Leeds,08/10/1953
42496,Kimberley,Warren,NL,Amsterdam,07/26/1962
42497,Leo,Britt,IT,Bologna,10/12/1984
42498,Rae,Mayer,DE,Hamburg,05/16/1981
42499,Lonny,Hardy,ES,Barcelona,08/26/1967
42500,Leila,Reyes,ES,Barcelona,02/24/1943
42501,Janell,Irwin,GB,Bristol,04/26/1976
42502,Vincent,Berg,GB,Newcastle,10/17/1992
42503,Mckinley,Sanford,IE,Cork,02/01/2002
42504,Leona,Marks,DE,Hamburg,07/09/1969
42505,Annmarie,Yates,IT,Rome,08/03/1971
42506,Janet,Porter,CH,Lucerne,07/03/1950
42507,Tracie,Cannon,GB,Bristol,03/07/1958
42508,Vince,Daugherty,CH,Geneva,06/07/1990
42509,Amie,Morse,GB,London,10/02/1979
42510,Chad,Diaz,FR,Marseille,03/16/1963
42511,Brendon,McGowan,GB,Birmingham,02/19/1947
42512,Donny,Howe,IT,Bologna,11/11/1946
42513,Isreal,Goodwin,CH,Basel,08/19/1991
42514,Erica,Keith,DE,Cologne,02/15/1993
42515,Betty,Hardy,DE,Frankfurt,07/08/1988
42516,Bertie,Christian,ES,Zaragoza,01/07/1942
42517,Christian,Summers,NL,The Hague,07/05/1955
42518,Emma,Guzman,FR,Marseille,07/16/1998
42519,Emily,Pugh,GB,Leeds,05/10/1946
42520,Brady,Koch,DE,Frankfurt,03/08/1990
42521,Russell,Hayes,DE,Munich,06/12/1942
42522,Joey,Gates,CH,Geneva,04/12/1951
42523,Nannie,Rich,FR,Marseille,02/23/1969
42524,Ella,Ramirez,ES,Alicante,08/22/1983
42525,Alphonso,Jacobs,IE,Waterford,07/02/1982
42526,Orval,Ortega,FR,Nice,10/23/1989
42527,Darrell,Burris,GB,London,02/18/1969
42528,Maryellen,Roman,ES,Barcelona,03/10/1942
42529,Willie,Conway,FR,Marseille,07/10/1947
42530,Charlie,Osborne,DE,Frankfurt,04/23/1967
42531,Cleo,Oneil,DE,Frankfurt,07/02/1986
42532,Preston,Hale,IE,Cork,03/13/1992
42533,Melba,Wood,GB,London,05/18/1991
42534,Steve,Kirby,IE,Waterford,02/09/1957
42535,Deanne,Kline,ES,Bilbao,05/07/1946
42536,Eliza,Doyle,FR,Marseille,11/09/1995
42537,Mia,Burgess,FR,Lyon,10/14/1989
42538,Guy,Hendrix,FR,Toulouse,05/17/1967
42539,Virgil,Harrell,DE,Frankfurt,07/02/1973
42540,April,Stout,FR,Toulouse,06/12/1969
42541,Jeffery,Riggs,GB,Bristol,05/08/1977
42542,Rosalyn,Flowers,FR,Paris,05/17/1973
42543,Maximo,Hart,GB,Bristol,11/22/1992
42544,Abel,Kent,ES,Barcelona,05/03/1965
42545,Wilson,Anthony,NL,Amsterdam,10/02/1980
42546,Ashley,Carlson,FR,Lyon,10/13/1957
42547,Luz,Hester,DE,Düsseldorf,03/21/1942
42548,Letitia,Silva,CH,Zürich,01/08/1998
42549,Vern,Trevino,CH,Lucerne,02/19/1961
42550,Sherry,Lloyd,ES,Murcia,10/25/1989
42551,Merle,Cameron,FR,Nice,09/05/1972
42552,Fred,Grimes,DE,Munich,11/09/1942
42553,Josiah,Noel,FR,Nice,08/08/1967
42554,Candice,Kerr,FR,Marseille,06/14/1970
42555,Donte,Stein,FR,Toulouse,07/07/1996
42556,Florencio,Vega,DE,Hamburg,06/22/1971
42557,Jeannine,Davidson,GB,Liverpool,08/12/1947
42558,Edwardo,Frazier,NL,Amsterdam,02/17/1969
42559,Garth,Acosta,DE,Hamburg,05/16/1970
42560,Araceli,Gilbert,IE,Tralee,05/03/1989
42561,Felix,Franco,IE,Cork,04/07/1952
42562,Tamra,Paul,GB,Leeds,03/20/1973
42563,Antoinette,Stephenson,IT,Catania,01/05/1988
42564,Luke,Stevens,ES,Barcelona,11/09/1956
42565,Lawrence,Warren,GB,Birmingham,11/12/1955
42566,Barney,Castillo,IT,Naples,06/23/1962
42567,Quinton,Frederick,DE,Berlin,10/09/2001
42568,Dong,Whitney,ES,Seville,06/11/1982
42569,Bennett,Jackson,FR,Lyon,05/08/1949
42570,Dorothy,Riggs,CH,Geneva,05/01/1984
42571,Joey,Riley,IE,Tralee,06/23/1976
42572,Tamara,Ellison,IE,Limerick,03/10/1949
42573,Lydia,Nixon,IT,Bologna,06/03/1963
42574,Rudolf,Howell,DE,Cologne,09/27/1963
42575,Claudine,Price,DE,Bonn,03/09/1995
42576,Lupe,Sandoval,NL,The Hague,07/26/1984
42577,Rosanna,Haney,GB,Newcastle,03/18/1958
42578,Nanette,Kidd,FR,Marseille,06/20/1982
42579,Dina,Carpenter,DE,Düsseldorf,03/03/1997
42580,Wilmer,Webb,GB,Liverpool,08/10/1964
42581,Avis,Burris,GB,Bristol,09/13/1964
42582,Rico,Emerson,NL,Rotterdam,04/13/1991
42583,Tameka,Greene,CH,Zürich,10/16/1972
42584,Leland,Roy,GB,Leeds,05/23/1962
42585,Jodi,Durham,DE,Dresden,09/04/1979
42586,Kathrine,Vazquez,IT,Genoa,01/16/1970
42587,April,Baxter,GB,Manchester,02/24/1951
42588,Jessie,Wolf,NL,Rotterdam,06/15/1951
42589,Gene,Chapman,DE,Frankfurt,11/26/1970
42590,Chance,Salas,FR,Nantes,07/11/1994
42591,Connie,Sanders,DE,Munich,06/20/1962
42592,Bo,Watts,NL,Utrecht,04/23/1959
42593,Gerardo,Rush,IE,Cork,11/21/1948
42594,Eldon,Carter,CH,Basel,01/06/1960
42595,Mohammad,Terry,DE,Bonn,06/03/2001
42596,Bernadine,Espinoza,FR,Lyon,03/20/1965
42597,Rigoberto,Ratliff,GB,Manchester,03/14/1971
42598,Teodoro,Cummings,NL,The Hague,10/04/1957
42599,Anthony,Raymond,DE,Munich,03/24/1970
42600,Michele,Walker,IE,Dublin,11/23/1976
42601,Angelia,Franco,IT,Milan,11/07/1942
42602,Fredrick,Bailey,IT,Rome,04/07/1970
42603,Nicole,Ortega,GB,Manchester,08/15/1952
42604,Coleman,Bentley,GB,Newcastle,05/06/1949
42605,Sonja,Reeves,CH,Zürich,08/14/1985
42606,Augustine,Leblanc,ES,Madrid,08/09/1946
42607,Emil,Poole,FR,Paris,08/14/1995
42608,Alvaro,Bond,DE,Düsseldorf,06/25/1971
42609,Kristen,Buck,GB,London,07/02/1964
42610,Gwen,Vinson,IT,Florence,03/01/1975
42611,Peter,Logan,IT,Palermo,06/27/1983
42612,Gilberto,Bonner,IT,Florence,06/21/1980
42613,Francine,Wright,FR,Nice,04/05/1977
42614,Maryanne,Little,IE,Waterford,08/03/1998
42615,Mamie,Harvey,GB,Manchester,02/14/1989
42616,Gail,Barker,DE,Cologne,01/26/1966
42617,Reva,Waller,DE,Hamburg,05/26/1981
42618,Aurora,Morris,CH,Zürich,02/17/1986
42619,Travis,Leonard,IE,Limerick,05/20/1986
42620,Albert,Villarreal,IE,Limerick,03/08/1980
42621,Shane,Schultz,ES,Valencia,10/15/1942
42622,Doyle,Allen,NL,Utrecht,09/26/2000
42623,Shelby,Cherry,IT,Naples,06/07/1980
42624,Shad,Pugh,CH,Geneva,08/08/1946
42625,Dewey,Franklin,IT,Naples,03/20/1982
42626,Sophia,Walters,IT,Palermo,10/24/2001
42627,Marla,Jensen,CH,Zürich,01/27/1943
42628,Jerrell,Combs,CH,Zürich,10/25/1947
42629,Deann,Frederick,GB,Birmingham,06/08/1946
42630,Sheryl,Cameron,GB,London,06/17/1999
42631,Odis,Sykes,GB,London,08/27/2001
42632,Dale,Burks,CH,Zürich,11/21/1950
42633,Dena,Kane,GB,Newcastle,07/27/1971
42634,Quentin,Wheeler,IT,Bologna,02/08/1954
42635,Shelby,Kim,IE,Limerick,03/26/2002
42636,Gale,Case,FR,Nice,01/13/1994
42637,Caitlin,Huber,NL,The Hague,09/12/2001
42638,Catalina,Benson,GB,Birmingham,09/20/1962
42639,Ina,Buckner,FR,Paris,06/03/1948
42640,Jewel,Page,GB,Bristol,11/21/2000
42641,Royal,Ruiz,NL,Amsterdam,01/27/1973
42642,Graciela,Wiggins,ES,Zaragoza,09/06/1962
42643,Cristobal,Fischer,DE,Hamburg,03/11/1981
42644,Cyril,Cook,ES,Alicante,11/17/1946
42645,Isaiah,Golden,DE,Bonn,11/20/1943
42646,Bryon,Dominguez,GB,Birmingham,09/13/1999
42647,Damien,Smith,ES,Barcelona,01/03/1947
42648,Gabrielle,House,NL,Amsterdam,05/04/1989
42649,Tyree,Hodge,GB,Leeds,07/20/1946
42650,Bill,Conrad,DE,Berlin,06/17/1975
42651,Porter,Andrews,DE,Düsseldorf,02/25/1957
42652,Jerome,Puckett,DE,Berlin,04/10/1984
42653,Anderson,Miles,IT,Palermo,06/07/1974
42654,Leann,Woodward,FR,Nantes,06/04/1970
42655,Brittney,Santana,ES,Murcia,03/05/1994
42656,Garret,Roberts,FR,Nantes,04/14/1948
42657,Sherry,Vega,NL,Rotterdam,01/26/1958
42658,Gino,Caldwell,GB,Birmingham,07/15/1966
42659,Mari,Hoover,FR,Nantes,02/12/1976
42660,Alan,Dennis,IE,Waterford,02/04/1997
42661,Vance,Noble,NL,Rotterdam,07/12/1970
42662,Mia,Freeman,IE,Tralee,09/24/1950
42663,Jimmie,Doyle,NL,Amsterdam,02/10/1968
42664,Margo,McMillan,FR,Lyon,02/04/1999
42665,Adam,Hebert,IT,Milan,08/02/1988
42666,Hoyt,Kidd,CH,Zürich,03/03/1951
42667,Rolando,Bruce,NL,Rotterdam,05/21/1969
42668,Ronny,Houston,GB,London,02/16/1973
42669,Candy,Salazar,CH,Zürich,08/15/1945
42670,Burton,Perez,NL,Utrecht,05/20/1998
42671,Jamie,Nieves,NL,Rotterdam,01/15/1960
42672,Ronald,Bernard,FR,Lyon,08/11/1942
42673,Arden,Stuart,IT,Genoa,09/26/1967
42674,Erwin,Duffy,CH,Zürich,05/03/1981
42675,Casey,Forbes,FR,Marseille,09/15/1960
42676,Herminia,Paul,IT,Florence,06/18/1951
42677,Margo,Summers,IT,Catania,04/25/1960
42678,Shana,Fletcher,ES,Seville,02/09/1989
42679,Chris,Hurst,CH,Zürich,01/08/2002
42680,Lucas,Sosa,FR,Paris,11/23/1992
42681,Keri,Roach,IE,Limerick,06/22/1951
42682,Louie,Ellis,FR,Toulouse,04/23/1945
42683,Bernadette,Bender,GB,Newcastle,01/04/1944
42684,Alejandra,Murphy,IT,Catania,11/09/1975
42685,Lottie,Vincent,DE,Bonn,07/16/1973
42686,Thelma,English,FR,Paris,11/12/1997
42687,Gregg,Wolfe,ES,Zaragoza,08/23/1994
42688,Chi,Griffin,DE,Bonn,03/27/1947
42689,Lorie,Salinas,IT,Milan,11/07/2001
42690,Andy,Bowman,FR,Marseille,04/21/1981
42691,Bob,Snow,NL,Rotterdam,05/09/1998
42692,Micheal,Bender,IE,Dublin,03/04/1979
42693,Earle,Newman,IE,Dublin,02/03/1980
42694,Herbert,Combs,ES,Murcia,03/24/1957
42695,Carlos,Acosta,IT,Florence,02/03/1954
42696,Tristan,Rivers,IE,Waterford,08/26/1963
42697,Paige,McDaniel,IT,Genoa,09/16/1963
42698,Savannah,Santos,IE,Limerick,10/18/1999
42699,Huey,Ryan,GB,Bristol,08/23/1981
42700,Delmar,Stone,ES,Zaragoza,01/25/1988
42701,Meghan,Vargas,FR,Paris,11/10/1955
42702,Zackary,Ortega,DE,Berlin,07/19/1973
42703,Vivian,McMahon,CH,Geneva,05/15/1998
42704,Eldon,McDowell,GB,London,07/06/1996
42705,Andrew,Crane,DE,Berlin,03/01/1966
42706,Carter,Watson,IE,Cork,09/17/1968
42707,Leland,McMahon,DE,Dresden,01/18/1987
42708,Miquel,Holland,CH,Geneva,09/10/1943
42709,Mariana,Richmond,IE,Dublin,06/17/1953
42710,Cristina,Bates,IT,Milan,09/24/1999
42711,Juanita,Johns,IE,Tralee,07/12/2001
42712,Augustine,Erickson,NL,Amsterdam,06/09/1961
42713,Dominique,Talley,DE,Cologne,09/11/1963
42714,Brianna,Horn,ES,Alicante,06/22/1980
42715,Isaac,Gay,DE,Dresden,06/27/1976
42716,Sonya,Bennett,GB,Manchester,05/25/1987
42717,Seth,Roman,CH,Basel,08/12/1985
42718,Nona,Burnett,ES,Bilbao,05/03/1973
42719,Marquis,Chapman,GB,Liverpool,09/10/1950
42720,Allie,Weber,IE,Cork,01/12/1946
42721,Oren,Head,IE,Cork,11/16/1960
42722,Normand,Michael,GB,Birmingham,06/01/1965
42723,Beverly,Sellers,IE,Limerick,03/20/1950
42724,Caitlin,Lawrence,DE,Berlin,01/06/1943
42725,Ronny,Burt,GB,Liverpool,09/09/2000
42726,Elisha,Joyce,GB,Liverpool,03/01/1977
42727,Weston,Quinn,IT,Catania,05/24/1961
42728,Merlin,Hendrix,CH,Geneva,10/17/1979
42729,Teodoro,Petty,FR,Toulouse,02/12/1997
42730,Mercedes,Sloan,NL,The Hague,10/07/1989
42731,Clyde,Bishop,IT,Palermo,03/17/1973
42732,Cathryn,Johnston,FR,Nice,04/02/1983
42733,Sammie,Parsons,FR,Toulouse,01/12/1949
42734,Kenya,Cain,IT,Naples,01/10/1953
42735,Terrence,Dillon,GB,Birmingham,05/12/1989
42736,Jae,Conrad,FR,Nice,08/24/1998
42737,Jennifer,Tanner,IE,Waterford,07/20/1978
42738,Effie,Pennington,ES,Barcelona,03/16/1964
42739,Renaldo,Sweet,DE,Cologne,11/11/1974
42740,Elliot,Bush,DE,Munich,03/12/1948
42741,Bert,Kane,FR,Marseille,05/14/1969
42742,Doyle,Smith,IE,Limerick,06/17/1947
42743,Jerry,Quinn,NL,Amsterdam,04/04/1964
42744,June,Head,CH,Zürich,11/05/1980
42745,Benito,Gonzalez,FR,Marseille,05/01/1967
42746,Tameka,Wheeler,NL,Rotterdam,02/14/1958
42747,Emily,Patton,NL,Utrecht,09/17/1972
42748,Isaac,Weber,GB,Manchester,08/21/1961
42749,Bonnie,Hood,IT,Genoa,10/17/1951
42750,Shirley,Melton,FR,Toulouse,05/09/1959
42751,Cleo,Valentine,DE,Cologne,08/17/1956
42752,Columbus,Whitaker,IT,Florence,08/16/2001
42753,Francis,Rosales,IE,Dublin,05/22/1959
42754,Kimberly,Lowery,IE,Dublin,06/07/2001
42755,Edwardo,Perkins,CH,Lucerne,07/12/1974
42756,Johnnie,Garrison,GB,Leeds,10/02/1967
42757,Eugenio,Dawson,NL,Rotterdam,01/17/1959
42758,Mollie,Mathis,IE,Tralee,05/19/1989
42759,Meredith,Schultz,GB,Manchester,09/03/1987
42760,Long,Baldwin,DE,Munich,02/02/1969
42761,Dena,Lowery,ES,Córdoba,03/25/1986
42762,Kari,Morton,GB,Manchester,04/11/1960
42763,Elba,Harper,DE,Munich,11/15/1990
42764,Cliff,Holcomb,ES,Alicante,07/06/1985
42765,Trisha,Wong,ES,Barcelona,06/13/1977
42766,Damon,Puckett,FR,Lyon,03/24/1950
42767,Darron,Bailey,DE,Bonn,05/25/1995
42768,Albert,Hammond,NL,The Hague,01/10/1965
42769,Tina,Wilcox,GB,Newcastle,10/21/1993
42770,Cecilia,Spence,ES,Barcelona,07/03/1966
42771,Clinton,Levy,GB,Birmingham,11/06/1973
42772,Annabelle,Gibson,IT,Milan,08/12/2000
42773,Michelle,Robinson,DE,Cologne,09/15/1942
42774,Harley,Keller,GB,London,04/08/1979
42775,Carter,Peters,IT,Genoa,05/12/1964
42776,Renato,McFadden,ES,Barcelona,01/14/1973
42777,Sheree,Ward,ES,Córdoba,10/10/1986
42778,Marissa,Pope,GB,Leeds,07/19/1979
42779,Joy,Fuentes,FR,Marseille,07/22/1956
42780,Ernesto,Eaton,DE,Munich,09/19/1971
42781,Daphne,Brewer,NL,Rotterdam,03/19/1959
42782,Dusty,Watts,FR,Lyon,04/15/2002
42783,Araceli,Conner,ES,Barcelona,07/08/1979
42784,Hyman,Shields,NL,Rotterdam,02/26/1944
42785,Owen,Dominguez,FR,Marseille,11/27/1970
42786,Isreal,Bullock,GB,Birmingham,10/18/1979
42787,Jean,Bray,ES,Madrid,04/03/1980
42788,Mia,Justice,NL,Amsterdam,05/07/1978
42789,Scott,Russo,IT,Florence,11/15/1957
42790,Angelique,Hickman,NL,Rotterdam,07/17/1986
42791,Wilburn,Chaney,IT,Catania,06/09/1950
42792,Katie,Hamilton,CH,Basel,02/18/1990
42793,Noelle,Kennedy,GB,Leeds,01/06/2000
42794,Forrest,Ramsey,CH,Geneva,11/20/1995
42795,Val,Ball,ES,Murcia,07/08/1944
42796,Galen,Stokes,DE,Hamburg,03/07/1956
42797,Wilton,Sosa,DE,Cologne,06/14/1981
42798,Harriett,Blankenship,DE,Dresden,02/04/1945
42799,Sallie,Neal,FR,Paris,10/03/2001
42800,Chase,Maddox,FR,Lyon,06/22/1946
42801,Oliver,Rodriquez,FR,Paris,09/06/1946
42802,Brenda,Carver,ES,Zaragoza,06/16/1997
42803,Willie,Horn,IT,Bologna,04/12/1950
42804,Estella,Little,DE,Cologne,04/24/1982
42805,Ricky,Bridges,ES,Bilbao,02/15/1994
42806,Rosemarie,Talley,CH,Basel,08/13/2001
42807,Tricia,Wynn,FR,Paris,10/18/1972
42808,Frieda,Logan,CH,Geneva,03/01/1999
42809,Jarred,Colon,NL,Rotterdam,02/09/1996
42810,Lacey,Sparks,ES,Barcelona,06/02/1991
42811,Terrell,Lewis,FR,Paris,07/18/1953
42812,Roger,Stafford,IT,Bologna,10/10/1944
42813,Leila,Henson,GB,Bristol,07/14/1990
42814,Ronald,Greer,FR,Paris,03/17/1968
42815,Whitney,Poole,IT,Bologna,04/21/1947
42816,Donte,Horn,DE,Dresden,08/10/1972
42817,Fred,Mercado,FR,Nantes,10/23/1984
42818,Buford,Boyer,ES,Zaragoza,03/20/1974
42819,August,Holt,FR,Nice,11/21/2001
42820,Leif,Cobb,IE,Tralee,05/26/1943
42821,Elliot,Osborne,IE,Waterford,11/15/1987
42822,Claire,Velasquez,GB,Newcastle,04/17/1971
42823,Yvette,Meadows,IT,Rome,03/12/1998
42824,Grover,Rose,ES,Zaragoza,08/01/1985
42825,Leola,Butler,GB,Liverpool,07/19/1981
42826,Matilda,Strong,GB,Birmingham,07/01/1957
42827,Juan,Olson,IT,Florence,07/13/1960
42828,Reba,Fuentes,FR,Paris,05/06/2000
42829,Noelle,Ross,IT,Bologna,11/05/1989
42830,Millie,Wolfe,FR,Paris,05/02/1986
42831,Son,Edwards,FR,Toulouse,02/09/1953
42832,Donnell,Moon,IT,Bologna,03/22/1959
42833,Gavin,Haynes,CH,Lucerne,10/25/2002
42834,Summer,Bradley,GB,Manchester,08/19/1958
42835,Angelina,Stokes,GB,Newcastle,02/01/1949
42836,Juanita,Wong,DE,Düsseldorf,10/04/1961
42837,Anton,Kelley,DE,Düsseldorf,02/25/1980
42838,Florencio,Gray,DE,Munich,07/20/1956
42839,Lena,Booker,DE,Bonn,10/10/1946
42840,Les,Richmond,IT,Bologna,04/22/1943
42841,Doreen,Nicholson,IE,Dublin,04/14/1985
42842,Avery,Waters,DE,Düsseldorf,07/10/1991
42843,Helene,Patrick,IT,Rome,11/16/1953
42844,Darlene,Bentley,ES,Barcelona,09/08/2002
42845,Guy,Leonard,DE,Hamburg,02/24/1946
42846,Ophelia,Bentley,IT,Naples,07/21/1964
42847,Sergio,Coffey,CH,Basel,09/25/1965
42848,Britt,Contreras,NL,Amsterdam,05/24/1970
42849,Theodore,Hunt,CH,Lucerne,04/15/1978
42850,Connie,Lynch,IE,Dublin,10/01/1995
42851,Tristan,Wilder,DE,Hamburg,11/13/1957
42852,Juliana,Moore,DE,Berlin,03/02/1974
42853,Randy,Blevins,DE,Cologne,03/10/1970
42854,Tim,Hurst,FR,Nice,01/04/1988
42855,Marc,Berger,IT,Catania,03/16/1958
42856,Oswaldo,Huffman,CH,Zürich,10/15/1952
42857,Aubrey,Watkins,FR,Nantes,10/18/1946
42858,Loraine,Bauer,ES,Murcia,04/06/1985
42859,Glenda,Barker,GB,Bristol,01/27/1980
42860,Josefina,Joseph,ES,Zaragoza,08/19/2001
42861,Emery,Garner,IT,Catania,10/15/1974
42862,Pasquale,Donovan,CH,Geneva,07/23/1989
42863,Charity,White,NL,The Hague,09/25/1968
42864,Estelle,Kane,IE,Cork,11/07/1987
42865,Jeremy,Hanson,ES,Barcelona,11/12/1944
42866,Ahmed,Palmer,DE,Düsseldorf,02/24/1945
42867,Gloria,Randall,CH,Zürich,04/03/1964
42868,Enoch,Ortiz,IE,Dublin,08/11/1955
42869,Briana,Galloway,IT,Bologna,01/07/1953
42870,Darrin,Cash,CH,Geneva,10/16/1948
42871,Trent,Ewing,GB,Leeds,05/13/1953
42872,Quinn,Nicholson,ES,Córdoba,05/04/1981
42873,Freda,David,IE,Limerick,09/15/1986
42874,Carolyn,Acosta,CH,Zürich,08/20/1974
42875,Clare,Campbell,NL,Rotterdam,10/05/1970
42876,Cornelia,Kidd,FR,Toulouse,05/18/1956
42877,Cornelius,Williams,ES,Valencia,04/16/1962
42878,Angela,Castaneda,GB,London,11/25/1946
42879,Maxwell,Price,GB,Liverpool,07/12/1947
42880,Edith,Kim,FR,Toulouse,05/11/1985
42881,Annie,George,GB,Manchester,09/12/1948
42882,Marcella,Wheeler,IT,Catania,05/26/1967
42883,Brady,Mendoza,GB,London,06/26/1976
42884,Fannie,Vincent,CH,Basel,11/27/1962
42885,Lino,Terrell,IE,Dublin,01/10/1965
42886,Nelson,Cote,CH,Basel,07/11/1954
42887,Dominique,Rollins,IT,Palermo,08/09/1957
42888,Duane,Phillips,IT,Milan,04/21/1958
42889,Taylor,Hardin,DE,Bonn,04/15/1979
42890,Vonda,Gould,DE,Bonn,10/21/1942
42891,Man,Ayers,DE,Hamburg,04/10/1955
42892,Hallie,Klein,IT,Rome,03/03/1948
42893,Lucille,Brown,DE,Munich,02/19/1950
42894,Lesley,Joyner,DE,Dresden,01/14/1975
42895,Karin,Gardner,DE,Munich,05/23/1945
42896,Dillon,Dominguez,GB,Newcastle,02/08/1971
42897,Gary,Lane,ES,Seville,08/10/1990
42898,Ralph,Reeves,GB,Bristol,03/24/1944
42899,Blair,Whitley,GB,London,11/08/1981
42900,Jacinto,McCoy,DE,Dresden,04/07/1945
42901,Leann,Harding,DE,Berlin,10/27/1983
42902,Melanie,McClain,ES,Alicante,11/17/1948
42903,Marcel,Waters,IT,Catania,09/06/1946
42904,Clemente,Clements,FR,Lyon,03/24/1998
42905,William,Montoya,NL,Rotterdam,11/17/1968
42906,Barry,Lloyd,IT,Milan,05/26/1969
42907,Susie,Reid,NL,Amsterdam,09/15/1988
42908,Edna,Chapman,DE,Frankfurt,04/23/1984
42909,Henrietta,Henderson,DE,Frankfurt,06/20/1958
42910,Wilford,Hahn,ES,Barcelona,08/15/1967
